[Thread 1003] ✅ Checking Point (2.255472, 0.419224) -> ring_start=32096, ring_end=32128, Inside=0, Case=0
[Thread 1004] ✅ Checking Point (0.419224, 1.437315) -> ring_start=32128, ring_end=32160, Inside=1, Case=1
[Thread 1005] ✅ Checking Point (1.437315, 0.855281) -> ring_start=32160, ring_end=32192, Inside=0, Case=0
[Thread 1006] ✅ Checking Point (0.855281, 1.453650) -> ring_start=32192, ring_end=32224, Inside=1, Case=1
[Thread 1007] ✅ Checking Point (1.453650, 1.250342) -> ring_start=32224, ring_end=32256, Inside=0, Case=0
[Thread 1008] ✅ Checking Point (1.250342, 2.067639) -> ring_start=32256, ring_end=32288, Inside=1, Case=1
[Thread 1009] ✅ Checking Point (2.067639, 2.496982) -> ring_start=32288, ring_end=32320, Inside=0, Case=0
[Thread 1010] ✅ Checking Point (2.496982, 1.144293) -> ring_start=32320, ring_end=32352, Inside=0, Case=1
[Thread 1011] ✅ Checking Point (1.144293, 0.791858) -> ring_start=32352, ring_end=32384, Inside=0, Case=0
[Thread 1012] ✅ Checking Point (0.791858, 0.623827) -> ring_start=32384, ring_end=32416, Inside=0, Case=1
[Thread 1013] ✅ Checking Point (0.623827, 2.188622) -> ring_start=32416, ring_end=32448, Inside=0, Case=0
[Thread 1014] ✅ Checking Point (2.188622, 0.077914) -> ring_start=32448, ring_end=32480, Inside=0, Case=1
[Thread 1015] ✅ Checking Point (0.077914, 2.401884) -> ring_start=32480, ring_end=32512, Inside=0, Case=1
[Thread 1016] ✅ Checking Point (2.401884, 1.154089) -> ring_start=32512, ring_end=32544, Inside=0, Case=1
[Thread 1017] ✅ Checking Point (1.154089, 0.252855) -> ring_start=32544, ring_end=32576, Inside=0, Case=0
[Thread 1018] ✅ Checking Point (0.252855, 2.601843) -> ring_start=32576, ring_end=32608, Inside=1, Case=1
[Thread 1019] ✅ Checking Point (2.601843, 2.303432) -> ring_start=32608, ring_end=32640, Inside=0, Case=0
[Thread 1020] ✅ Checking Point (2.303432, 0.395237) -> ring_start=32640, ring_end=32672, Inside=0, Case=1
[Thread 1021] ✅ Checking Point (0.395237, 2.751738) -> ring_start=32672, ring_end=32704, Inside=0, Case=1
[Thread 1022] ✅ Checking Point (2.751738, 2.272419) -> ring_start=32704, ring_end=32736, Inside=0, Case=1
[Thread 1023] ✅ Checking Point (2.272419, 0.950397) -> ring_start=32736, ring_end=32768, Inside=0, Case=0
[Thread 1024] ✅ Checking Point (0.950397, 2.562531) -> ring_start=32768, ring_end=32800, Inside=1, Case=1
[Thread 1025] ✅ Checking Point (2.562531, 0.194065) -> ring_start=32800, ring_end=32832, Inside=0, Case=0
[Thread 1026] ✅ Checking Point (0.194065, 1.408164) -> ring_start=32832, ring_end=32864, Inside=1, Case=1
[Thread 1027] ✅ Checking Point (1.408164, 1.905209) -> ring_start=32864, ring_end=32896, Inside=0, Case=0
[Thread 1028] ✅ Checking Point (1.905209, 0.800518) -> ring_start=32896, ring_end=32928, Inside=0, Case=1
[Thread 1029] ✅ Checking Point (0.800518, 2.960764) -> ring_start=32928, ring_end=32960, Inside=0, Case=1
[Thread 1030] ✅ Checking Point (2.960764, 1.769898) -> ring_start=32960, ring_end=32992, Inside=0, Case=1
[Thread 1031] ✅ Checking Point (1.769898, 1.588789) -> ring_start=32992, ring_end=33024, Inside=0, Case=0
[Thread 1032] ✅ Checking Point (1.588789, 1.369695) -> ring_start=33024, ring_end=33056, Inside=0, Case=1
[Thread 1033] ✅ Checking Point (1.369695, 1.426173) -> ring_start=33056, ring_end=33088, Inside=0, Case=1
[Thread 1034] ✅ Checking Point (1.426173, 2.310544) -> ring_start=33088, ring_end=33120, Inside=1, Case=1
[Thread 1035] ✅ Checking Point (2.310544, 0.087261) -> ring_start=33120, ring_end=33152, Inside=0, Case=0
[Thread 1036] ✅ Checking Point (0.087261, 2.652545) -> ring_start=33152, ring_end=33184, Inside=1, Case=1
[Thread 1037] ✅ Checking Point (2.652545, 1.854381) -> ring_start=33184, ring_end=33216, Inside=0, Case=0
[Thread 1038] ✅ Checking Point (1.854381, 2.134942) -> ring_start=33216, ring_end=33248, Inside=1, Case=1
[Thread 1039] ✅ Checking Point (2.134942, 0.270427) -> ring_start=33248, ring_end=33280, Inside=0, Case=0
[Thread 1040] ✅ Checking Point (0.270427, 0.741938) -> ring_start=33280, ring_end=33312, Inside=1, Case=1
[Thread 1041] ✅ Checking Point (0.741938, 1.311647) -> ring_start=33312, ring_end=33344, Inside=0, Case=0
[Thread 1042] ✅ Checking Point (1.311647, 0.388213) -> ring_start=33344, ring_end=33376, Inside=0, Case=1
[Thread 1043] ✅ Checking Point (0.388213, 0.827502) -> ring_start=33376, ring_end=33408, Inside=0, Case=1
[Thread 1044] ✅ Checking Point (0.827502, 2.245942) -> ring_start=33408, ring_end=33440, Inside=1, Case=1
[Thread 1045] ✅ Checking Point (2.245942, 1.186953) -> ring_start=33440, ring_end=33472, Inside=0, Case=0
[Thread 1046] ✅ Checking Point (1.186953, 0.625092) -> ring_start=33472, ring_end=33504, Inside=0, Case=1
[Thread 1047] ✅ Checking Point (0.625092, 2.456285) -> ring_start=33504, ring_end=33536, Inside=0, Case=1
[Thread 1048] ✅ Checking Point (2.456285, 1.861434) -> ring_start=33536, ring_end=33568, Inside=0, Case=1
[Thread 1049] ✅ Checking Point (1.861434, 2.163276) -> ring_start=33568, ring_end=33600, Inside=0, Case=1
[Thread 1050] ✅ Checking Point (2.163276, 0.520399) -> ring_start=33600, ring_end=33632, Inside=0, Case=1
[Thread 1051] ✅ Checking Point (0.520399, 2.504514) -> ring_start=33632, ring_end=33664, Inside=0, Case=1
[Thread 1052] ✅ Checking Point (2.504514, 1.175191) -> ring_start=33664, ring_end=33696, Inside=0, Case=1
[Thread 1053] ✅ Checking Point (1.175191, 1.648736) -> ring_start=33696, ring_end=33728, Inside=0, Case=1
[Thread 1054] ✅ Checking Point (1.648736, 1.693740) -> ring_start=33728, ring_end=33760, Inside=1, Case=1
[Thread 1055] ✅ Checking Point (1.693740, 2.532302) -> ring_start=33760, ring_end=33792, Inside=0, Case=0
[Thread 1056] ✅ Checking Point (2.532302, 1.718445) -> ring_start=33792, ring_end=33824, Inside=0, Case=1
[Thread 1057] ✅ Checking Point (1.718445, 0.693352) -> ring_start=33824, ring_end=33856, Inside=0, Case=0
[Thread 1058] ✅ Checking Point (0.693352, 0.715486) -> ring_start=33856, ring_end=33888, Inside=1, Case=1
[Thread 1059] ✅ Checking Point (0.715486, 2.044199) -> ring_start=33888, ring_end=33920, Inside=0, Case=0
[Thread 1060] ✅ Checking Point (2.044199, 0.296441) -> ring_start=33920, ring_end=33952, Inside=0, Case=1
[Thread 1061] ✅ Checking Point (0.296441, 1.620209) -> ring_start=33952, ring_end=33984, Inside=0, Case=1
[Thread 1062] ✅ Checking Point (1.620209, 2.841571) -> ring_start=33984, ring_end=34016, Inside=1, Case=1
[Thread 1063] ✅ Checking Point (2.841571, 1.164318) -> ring_start=34016, ring_end=34048, Inside=0, Case=0
[Thread 1064] ✅ Checking Point (1.164318, 1.504487) -> ring_start=34048, ring_end=34080, Inside=1, Case=1
[Thread 1065] ✅ Checking Point (1.504487, 2.624543) -> ring_start=34080, ring_end=34112, Inside=0, Case=0
[Thread 1066] ✅ Checking Point (2.624543, 2.493658) -> ring_start=34112, ring_end=34144, Inside=0, Case=1
[Thread 1067] ✅ Checking Point (2.493658, 1.665002) -> ring_start=34144, ring_end=34176, Inside=0, Case=0
[Thread 1068] ✅ Checking Point (1.665002, 1.800875) -> ring_start=34176, ring_end=34208, Inside=1, Case=1
[Thread 1069] ✅ Checking Point (1.800875, 0.476371) -> ring_start=34208, ring_end=34240, Inside=0, Case=0
[Thread 1070] ✅ Checking Point (0.476371, 1.232772) -> ring_start=34240, ring_end=34272, Inside=1, Case=1
[Thread 1071] ✅ Checking Point (1.232772, 1.117278) -> ring_start=34272, ring_end=34304, Inside=0, Case=0
[Thread 1072] ✅ Checking Point (1.117278, 1.664780) -> ring_start=34304, ring_end=34336, Inside=1, Case=1
[Thread 1073] ✅ Checking Point (1.664780, 1.484198) -> ring_start=34336, ring_end=34368, Inside=0, Case=0
[Thread 1074] ✅ Checking Point (1.484198, 0.667678) -> ring_start=34368, ring_end=34400, Inside=0, Case=1
[Thread 1075] ✅ Checking Point (0.667678, 0.653490) -> ring_start=34400, ring_end=34432, Inside=0, Case=1
[Thread 1076] ✅ Checking Point (0.653490, 1.661190) -> ring_start=34432, ring_end=34464, Inside=1, Case=1
[Thread 1077] ✅ Checking Point (1.661190, 0.824569) -> ring_start=34464, ring_end=34496, Inside=0, Case=0
[Thread 1078] ✅ Checking Point (0.824569, 0.111568) -> ring_start=34496, ring_end=34528, Inside=0, Case=1
[Thread 1079] ✅ Checking Point (0.111568, 0.973385) -> ring_start=34528, ring_end=34560, Inside=0, Case=1
[Thread 1080] ✅ Checking Point (0.973385, 1.141860) -> ring_start=34560, ring_end=34592, Inside=1, Case=1
[Thread 1081] ✅ Checking Point (1.141860, 0.374849) -> ring_start=34592, ring_end=34624, Inside=0, Case=0
[Thread 1082] ✅ Checking Point (0.374849, 2.145146) -> ring_start=34624, ring_end=34656, Inside=1, Case=1
[Thread 1083] ✅ Checking Point (2.145146, 0.921440) -> ring_start=34656, ring_end=34688, Inside=0, Case=0
[Thread 1084] ✅ Checking Point (0.921440, 2.484494) -> ring_start=34688, ring_end=34720, Inside=1, Case=1
[Thread 1085] ✅ Checking Point (2.484494, 2.495562) -> ring_start=34720, ring_end=34752, Inside=0, Case=0
[Thread 1086] ✅ Checking Point (2.495562, 2.365964) -> ring_start=34752, ring_end=34784, Inside=0, Case=1
[Thread 1087] ✅ Checking Point (2.365964, 0.348212) -> ring_start=34784, ring_end=34816, Inside=0, Case=0
[Thread 1088] ✅ Checking Point (0.348212, 1.261507) -> ring_start=34816, ring_end=34848, Inside=1, Case=1
[Thread 1089] ✅ Checking Point (1.261507, 2.701193) -> ring_start=34848, ring_end=34880, Inside=0, Case=0
[Thread 1090] ✅ Checking Point (2.701193, 2.320632) -> ring_start=34880, ring_end=34912, Inside=0, Case=1
[Thread 1091] ✅ Checking Point (2.320632, 1.971088) -> ring_start=34912, ring_end=34944, Inside=0, Case=0
[Thread 1092] ✅ Checking Point (1.971088, 1.352413) -> ring_start=34944, ring_end=34976, Inside=0, Case=1
[Thread 1093] ✅ Checking Point (1.352413, 1.193932) -> ring_start=34976, ring_end=35008, Inside=0, Case=0
[Thread 1094] ✅ Checking Point (1.193932, 1.822222) -> ring_start=35008, ring_end=35040, Inside=1, Case=1
[Thread 1095] ✅ Checking Point (1.822222, 0.474943) -> ring_start=35040, ring_end=35072, Inside=0, Case=0
[Thread 1096] ✅ Checking Point (0.474943, 1.427165) -> ring_start=35072, ring_end=35104, Inside=1, Case=1
[Thread 1097] ✅ Checking Point (1.427165, 0.954729) -> ring_start=35104, ring_end=35136, Inside=0, Case=0
[Thread 1098] ✅ Checking Point (0.954729, 2.919830) -> ring_start=35136, ring_end=35168, Inside=1, Case=1
[Thread 1099] ✅ Checking Point (2.919830, 2.756722) -> ring_start=35168, ring_end=35200, Inside=0, Case=0
[Thread 1100] ✅ Checking Point (2.756722, 0.334156) -> ring_start=35200, ring_end=35232, Inside=0, Case=1
[Thread 1101] ✅ Checking Point (0.334156, 2.931254) -> ring_start=35232, ring_end=35264, Inside=0, Case=1
[Thread 1102] ✅ Checking Point (2.931254, 0.304182) -> ring_start=35264, ring_end=35296, Inside=0, Case=1
[Thread 1103] ✅ Checking Point (0.304182, 0.100205) -> ring_start=35296, ring_end=35328, Inside=0, Case=0
[Thread 1104] ✅ Checking Point (0.100205, 0.389139) -> ring_start=35328, ring_end=35360, Inside=1, Case=1
[Thread 1105] ✅ Checking Point (0.389139, 2.372340) -> ring_start=35360, ring_end=35392, Inside=0, Case=0
[Thread 1106] ✅ Checking Point (2.372340, 2.164562) -> ring_start=35392, ring_end=35424, Inside=0, Case=1
[Thread 1107] ✅ Checking Point (2.164562, 0.518630) -> ring_start=35424, ring_end=35456, Inside=0, Case=0
[Thread 1108] ✅ Checking Point (0.518630, 2.915173) -> ring_start=35456, ring_end=35488, Inside=1, Case=1
[Thread 1109] ✅ Checking Point (2.915173, 0.402554) -> ring_start=35488, ring_end=35520, Inside=0, Case=0
[Thread 1110] ✅ Checking Point (0.402554, 1.012331) -> ring_start=35520, ring_end=35552, Inside=1, Case=1
[Thread 1111] ✅ Checking Point (1.012331, 2.704270) -> ring_start=35552, ring_end=35584, Inside=0, Case=0
[Thread 1112] ✅ Checking Point (2.704270, 0.364287) -> ring_start=35584, ring_end=35616, Inside=0, Case=1
[Thread 1113] ✅ Checking Point (0.364287, 1.397729) -> ring_start=35616, ring_end=35648, Inside=0, Case=1
[Thread 1114] ✅ Checking Point (1.397729, 1.726995) -> ring_start=35648, ring_end=35680, Inside=1, Case=1
[Thread 1115] ✅ Checking Point (1.726995, 0.038389) -> ring_start=35680, ring_end=35712, Inside=0, Case=0
[Thread 1116] ✅ Checking Point (0.038389, 1.205999) -> ring_start=35712, ring_end=35744, Inside=1, Case=1
[Thread 1117] ✅ Checking Point (1.205999, 2.076519) -> ring_start=35744, ring_end=35776, Inside=0, Case=0
[Thread 1118] ✅ Checking Point (2.076519, 2.163173) -> ring_start=35776, ring_end=35808, Inside=1, Case=1
[Thread 1119] ✅ Checking Point (2.163173, 2.750334) -> ring_start=35808, ring_end=35840, Inside=0, Case=0
[Thread 1120] ✅ Checking Point (2.750334, 2.309199) -> ring_start=35840, ring_end=35872, Inside=0, Case=1
[Thread 1121] ✅ Checking Point (2.309199, 2.564302) -> ring_start=35872, ring_end=35904, Inside=0, Case=1
[Thread 1122] ✅ Checking Point (2.564302, 2.126364) -> ring_start=35904, ring_end=35936, Inside=0, Case=1
[Thread 1123] ✅ Checking Point (2.126364, 1.917666) -> ring_start=35936, ring_end=35968, Inside=0, Case=0
[Thread 1124] ✅ Checking Point (1.917666, 1.227990) -> ring_start=35968, ring_end=36000, Inside=0, Case=1
[Thread 1125] ✅ Checking Point (1.227990, 0.561223) -> ring_start=36000, ring_end=36032, Inside=0, Case=0
[Thread 1126] ✅ Checking Point (0.561223, 1.714958) -> ring_start=36032, ring_end=36064, Inside=1, Case=1
[Thread 1127] ✅ Checking Point (1.714958, 1.258889) -> ring_start=36064, ring_end=36096, Inside=0, Case=0
[Thread 1128] ✅ Checking Point (1.258889, 2.375660) -> ring_start=36096, ring_end=36128, Inside=1, Case=1
[Thread 1129] ✅ Checking Point (2.375660, 0.942394) -> ring_start=36128, ring_end=36160, Inside=0, Case=0
[Thread 1130] ✅ Checking Point (0.942394, 0.342856) -> ring_start=36160, ring_end=36192, Inside=0, Case=1
[Thread 1131] ✅ Checking Point (0.342856, 1.118579) -> ring_start=36192, ring_end=36224, Inside=0, Case=1
[Thread 1132] ✅ Checking Point (1.118579, 2.607707) -> ring_start=36224, ring_end=36256, Inside=1, Case=1
[Thread 1133] ✅ Checking Point (2.607707, 0.464500) -> ring_start=36256, ring_end=36288, Inside=0, Case=0
[Thread 1134] ✅ Checking Point (0.464500, 1.047719) -> ring_start=36288, ring_end=36320, Inside=1, Case=1
[Thread 1135] ✅ Checking Point (1.047719, 2.359269) -> ring_start=36320, ring_end=36352, Inside=0, Case=0
[Thread 1136] ✅ Checking Point (2.359269, 0.798060) -> ring_start=36352, ring_end=36384, Inside=0, Case=1
[Thread 1137] ✅ Checking Point (0.798060, 1.147125) -> ring_start=36384, ring_end=36416, Inside=0, Case=1
[Thread 1138] ✅ Checking Point (1.147125, 1.864619) -> ring_start=36416, ring_end=36448, Inside=1, Case=1
[Thread 1139] ✅ Checking Point (1.864619, 0.135791) -> ring_start=36448, ring_end=36480, Inside=0, Case=0
[Thread 1140] ✅ Checking Point (0.135791, 1.879518) -> ring_start=36480, ring_end=36512, Inside=1, Case=1
[Thread 1141] ✅ Checking Point (1.879518, 0.575342) -> ring_start=36512, ring_end=36544, Inside=0, Case=0
[Thread 1142] ✅ Checking Point (0.575342, 0.440646) -> ring_start=36544, ring_end=36576, Inside=0, Case=1
[Thread 1143] ✅ Checking Point (0.440646, 1.943946) -> ring_start=36576, ring_end=36608, Inside=0, Case=0
[Thread 1144] ✅ Checking Point (1.943946, 0.696744) -> ring_start=36608, ring_end=36640, Inside=0, Case=1
[Thread 1145] ✅ Checking Point (0.696744, 2.451092) -> ring_start=36640, ring_end=36672, Inside=0, Case=1
[Thread 1146] ✅ Checking Point (2.451092, 0.271905) -> ring_start=36672, ring_end=36704, Inside=0, Case=1
[Thread 1147] ✅ Checking Point (0.271905, 2.805194) -> ring_start=36704, ring_end=36736, Inside=0, Case=1
[Thread 1148] ✅ Checking Point (2.805194, 0.897086) -> ring_start=36736, ring_end=36768, Inside=0, Case=1
[Thread 1149] ✅ Checking Point (0.897086, 0.680872) -> ring_start=36768, ring_end=36800, Inside=0, Case=0
[Thread 1150] ✅ Checking Point (0.680872, 1.530939) -> ring_start=36800, ring_end=36832, Inside=1, Case=1
[Thread 1151] ✅ Checking Point (1.530939, 2.103562) -> ring_start=36832, ring_end=36864, Inside=0, Case=0
[Thread 1152] ✅ Checking Point (2.103562, 1.208814) -> ring_start=36864, ring_end=36896, Inside=0, Case=1
[Thread 1153] ✅ Checking Point (1.208814, 1.217771) -> ring_start=36896, ring_end=36928, Inside=0, Case=1
[Thread 1154] ✅ Checking Point (1.217771, 0.996948) -> ring_start=36928, ring_end=36960, Inside=0, Case=1
[Thread 1155] ✅ Checking Point (0.996948, 1.554391) -> ring_start=36960, ring_end=36992, Inside=0, Case=1
[Thread 1156] ✅ Checking Point (1.554391, 1.904963) -> ring_start=36992, ring_end=37024, Inside=1, Case=1
[Thread 1157] ✅ Checking Point (1.904963, 2.573021) -> ring_start=37024, ring_end=37056, Inside=0, Case=0
[Thread 1158] ✅ Checking Point (2.573021, 0.515050) -> ring_start=37056, ring_end=37088, Inside=0, Case=1
[Thread 1159] ✅ Checking Point (0.515050, 1.453449) -> ring_start=37088, ring_end=37120, Inside=0, Case=1
[Thread 1160] ✅ Checking Point (1.453449, 0.609945) -> ring_start=37120, ring_end=37152, Inside=0, Case=1
[Thread 1161] ✅ Checking Point (0.609945, 2.536391) -> ring_start=37152, ring_end=37184, Inside=0, Case=1
[Thread 1162] ✅ Checking Point (2.536391, 2.210011) -> ring_start=37184, ring_end=37216, Inside=0, Case=1
[Thread 1163] ✅ Checking Point (2.210011, 0.783060) -> ring_start=37216, ring_end=37248, Inside=0, Case=0
[Thread 1164] ✅ Checking Point (0.783060, 0.998028) -> ring_start=37248, ring_end=37280, Inside=1, Case=1
[Thread 1165] ✅ Checking Point (0.998028, 0.245050) -> ring_start=37280, ring_end=37312, Inside=0, Case=0
[Thread 1166] ✅ Checking Point (0.245050, 2.190980) -> ring_start=37312, ring_end=37344, Inside=1, Case=1
[Thread 1167] ✅ Checking Point (2.190980, 0.164091) -> ring_start=37344, ring_end=37376, Inside=0, Case=0
[Thread 1168] ✅ Checking Point (0.164091, 2.803192) -> ring_start=37376, ring_end=37408, Inside=1, Case=1
[Thread 1169] ✅ Checking Point (2.803192, 2.298650) -> ring_start=37408, ring_end=37440, Inside=0, Case=0
[Thread 1170] ✅ Checking Point (2.298650, 0.213358) -> ring_start=37440, ring_end=37472, Inside=0, Case=1
[Thread 1171] ✅ Checking Point (0.213358, 2.695029) -> ring_start=37472, ring_end=37504, Inside=0, Case=1
[Thread 1172] ✅ Checking Point (2.695029, 2.932970) -> ring_start=37504, ring_end=37536, Inside=1, Case=1
[Thread 1173] ✅ Checking Point (2.932970, 0.831790) -> ring_start=37536, ring_end=37568, Inside=0, Case=0
[Thread 1174] ✅ Checking Point (0.831790, 1.065452) -> ring_start=37568, ring_end=37600, Inside=1, Case=1
[Thread 1175] ✅ Checking Point (1.065452, 1.178882) -> ring_start=37600, ring_end=37632, Inside=0, Case=0
[Thread 1176] ✅ Checking Point (1.178882, 1.486655) -> ring_start=37632, ring_end=37664, Inside=1, Case=1
[Thread 1177] ✅ Checking Point (1.486655, 1.839170) -> ring_start=37664, ring_end=37696, Inside=0, Case=0
[Thread 1178] ✅ Checking Point (1.839170, 1.626208) -> ring_start=37696, ring_end=37728, Inside=0, Case=1
[Thread 1179] ✅ Checking Point (1.626208, 0.281456) -> ring_start=37728, ring_end=37760, Inside=0, Case=0
[Thread 1180] ✅ Checking Point (0.281456, 1.041450) -> ring_start=37760, ring_end=37792, Inside=1, Case=1
[Thread 1181] ✅ Checking Point (1.041450, 2.740655) -> ring_start=37792, ring_end=37824, Inside=0, Case=0
[Thread 1182] ✅ Checking Point (2.740655, 2.692403) -> ring_start=37824, ring_end=37856, Inside=1, Case=1
[Thread 1183] ✅ Checking Point (2.692403, 0.129543) -> ring_start=37856, ring_end=37888, Inside=0, Case=0
[Thread 1184] ✅ Checking Point (0.129543, 1.614449) -> ring_start=37888, ring_end=37920, Inside=1, Case=1
[Thread 1185] ✅ Checking Point (1.614449, 1.330756) -> ring_start=37920, ring_end=37952, Inside=0, Case=0
[Thread 1186] ✅ Checking Point (1.330756, 2.192516) -> ring_start=37952, ring_end=37984, Inside=1, Case=1
[Thread 1187] ✅ Checking Point (2.192516, 1.482707) -> ring_start=37984, ring_end=38016, Inside=0, Case=0
[Thread 1188] ✅ Checking Point (1.482707, 2.219622) -> ring_start=38016, ring_end=38048, Inside=1, Case=1
[Thread 1189] ✅ Checking Point (2.219622, 0.808978) -> ring_start=38048, ring_end=38080, Inside=0, Case=0
[Thread 1190] ✅ Checking Point (0.808978, 1.190263) -> ring_start=38080, ring_end=38112, Inside=1, Case=1
[Thread 1191] ✅ Checking Point (1.190263, 2.366297) -> ring_start=38112, ring_end=38144, Inside=0, Case=0
[Thread 1192] ✅ Checking Point (2.366297, 0.472842) -> ring_start=38144, ring_end=38176, Inside=0, Case=1
[Thread 1193] ✅ Checking Point (0.472842, 2.363800) -> ring_start=38176, ring_end=38208, Inside=0, Case=1
[Thread 1194] ✅ Checking Point (2.363800, 1.187302) -> ring_start=38208, ring_end=38240, Inside=0, Case=1
[Thread 1195] ✅ Checking Point (1.187302, 1.498351) -> ring_start=38240, ring_end=38272, Inside=0, Case=1
[Thread 1196] ✅ Checking Point (1.498351, 1.654746) -> ring_start=38272, ring_end=38304, Inside=1, Case=1
[Thread 1197] ✅ Checking Point (1.654746, 2.719777) -> ring_start=38304, ring_end=38336, Inside=0, Case=0
[Thread 1198] ✅ Checking Point (2.719777, 1.589653) -> ring_start=38336, ring_end=38368, Inside=0, Case=1
[Thread 1199] ✅ Checking Point (1.589653, 1.360599) -> ring_start=38368, ring_end=38400, Inside=0, Case=0
[Thread 1200] ✅ Checking Point (1.360599, 0.015440) -> ring_start=38400, ring_end=38432, Inside=0, Case=1
[Thread 1201] ✅ Checking Point (0.015440, 2.003601) -> ring_start=38432, ring_end=38464, Inside=0, Case=1
[Thread 1202] ✅ Checking Point (2.003601, 2.630437) -> ring_start=38464, ring_end=38496, Inside=1, Case=1
[Thread 1203] ✅ Checking Point (2.630437, 1.842182) -> ring_start=38496, ring_end=38528, Inside=0, Case=0
[Thread 1204] ✅ Checking Point (1.842182, 0.080913) -> ring_start=38528, ring_end=38560, Inside=0, Case=1
[Thread 1205] ✅ Checking Point (0.080913, 2.518000) -> ring_start=38560, ring_end=38592, Inside=0, Case=1
[Thread 1206] ✅ Checking Point (2.518000, 2.772078) -> ring_start=38592, ring_end=38624, Inside=1, Case=1
[Thread 1207] ✅ Checking Point (2.772078, 1.641246) -> ring_start=38624, ring_end=38656, Inside=0, Case=0
[Thread 1208] ✅ Checking Point (1.641246, 2.896371) -> ring_start=38656, ring_end=38688, Inside=1, Case=1
[Thread 1209] ✅ Checking Point (2.896371, 0.422943) -> ring_start=38688, ring_end=38720, Inside=0, Case=0
[Thread 1210] ✅ Checking Point (0.422943, 0.175351) -> ring_start=38720, ring_end=38752, Inside=0, Case=1
[Thread 1211] ✅ Checking Point (0.175351, 2.540792) -> ring_start=38752, ring_end=38784, Inside=0, Case=0
[Thread 1212] ✅ Checking Point (2.540792, 2.239973) -> ring_start=38784, ring_end=38816, Inside=0, Case=1
[Thread 1213] ✅ Checking Point (2.239973, 2.023437) -> ring_start=38816, ring_end=38848, Inside=0, Case=0
[Thread 1214] ✅ Checking Point (2.023437, 1.849109) -> ring_start=38848, ring_end=38880, Inside=0, Case=1
[Thread 1215] ✅ Checking Point (1.849109, 2.033236) -> ring_start=38880, ring_end=38912, Inside=1, Case=1
[Thread 1216] ✅ Checking Point (2.033236, 1.328952) -> ring_start=38912, ring_end=38944, Inside=0, Case=1
[Thread 1217] ✅ Checking Point (1.328952, 1.230791) -> ring_start=38944, ring_end=38976, Inside=0, Case=1
[Thread 1218] ✅ Checking Point (1.230791, 1.035613) -> ring_start=38976, ring_end=39008, Inside=0, Case=1
[Thread 1219] ✅ Checking Point (1.035613, 0.016038) -> ring_start=39008, ring_end=39040, Inside=0, Case=0
[Thread 1220] ✅ Checking Point (0.016038, 0.373373) -> ring_start=39040, ring_end=39072, Inside=1, Case=1
[Thread 1221] ✅ Checking Point (0.373373, 2.993004) -> ring_start=39072, ring_end=39104, Inside=0, Case=0
[Thread 1222] ✅ Checking Point (2.993004, 0.815549) -> ring_start=39104, ring_end=39136, Inside=0, Case=1
[Thread 1223] ✅ Checking Point (0.815549, 2.478864) -> ring_start=39136, ring_end=39168, Inside=0, Case=1
[Thread 1224] ✅ Checking Point (2.478864, 1.627071) -> ring_start=39168, ring_end=39200, Inside=0, Case=1
[Thread 1225] ✅ Checking Point (1.627071, 0.217615) -> ring_start=39200, ring_end=39232, Inside=0, Case=0
[Thread 1226] ✅ Checking Point (0.217615, 0.655806) -> ring_start=39232, ring_end=39264, Inside=1, Case=1
[Thread 1227] ✅ Checking Point (0.655806, 0.416012) -> ring_start=39264, ring_end=39296, Inside=0, Case=0
[Thread 1228] ✅ Checking Point (0.416012, 0.433092) -> ring_start=39296, ring_end=39328, Inside=1, Case=1
[Thread 1229] ✅ Checking Point (0.433092, 2.478088) -> ring_start=39328, ring_end=39360, Inside=0, Case=0
[Thread 1230] ✅ Checking Point (2.478088, 2.611315) -> ring_start=39360, ring_end=39392, Inside=1, Case=1
[Thread 1231] ✅ Checking Point (2.611315, 1.813698) -> ring_start=39392, ring_end=39424, Inside=0, Case=0
[Thread 1232] ✅ Checking Point (1.813698, 1.883622) -> ring_start=39424, ring_end=39456, Inside=1, Case=1
[Thread 1233] ✅ Checking Point (1.883622, 2.130023) -> ring_start=39456, ring_end=39488, Inside=0, Case=0
[Thread 1234] ✅ Checking Point (2.130023, 0.690786) -> ring_start=39488, ring_end=39520, Inside=0, Case=1
[Thread 1235] ✅ Checking Point (0.690786, 2.783520) -> ring_start=39520, ring_end=39552, Inside=0, Case=1
[Thread 1236] ✅ Checking Point (2.783520, 1.199365) -> ring_start=39552, ring_end=39584, Inside=0, Case=1
[Thread 1237] ✅ Checking Point (1.199365, 1.824815) -> ring_start=39584, ring_end=39616, Inside=0, Case=1
[Thread 1238] ✅ Checking Point (1.824815, 1.131926) -> ring_start=39616, ring_end=39648, Inside=0, Case=1
[Thread 1239] ✅ Checking Point (1.131926, 1.193563) -> ring_start=39648, ring_end=39680, Inside=0, Case=1
[Thread 1240] ✅ Checking Point (1.193563, 0.591499) -> ring_start=39680, ring_end=39712, Inside=0, Case=1
[Thread 1241] ✅ Checking Point (0.591499, 1.995050) -> ring_start=39712, ring_end=39744, Inside=0, Case=1
[Thread 1242] ✅ Checking Point (1.995050, 2.709849) -> ring_start=39744, ring_end=39776, Inside=1, Case=1
[Thread 1243] ✅ Checking Point (2.709849, 2.732057) -> ring_start=39776, ring_end=39808, Inside=0, Case=0
